sub_id,within_state_ps,between_state_ps,cluster,cluster_type,cogState_index
19,1.0026876441724668,1.007824148492511,l-PFC2,CONT,-0.0051365043200441995
19,0.8972717490033725,0.8659829267615794,MTG,DMN,0.03128882224179308
19,0.8327350091528403,0.7556318070523296,l-IPL2,DMN,0.07710320210051069
19,0.876994774671479,0.8385794435253924,r-ITG,CONT,0.03841533114608664
20,0.9027866713565589,0.8848237803028262,mPFC,DMN,0.01796289105373272
20,0.7999626235426252,0.7862900278837699,r-IPL,DMN,0.013672595658855258
20,0.8411061134542395,0.7707832777177441,RSC1,RSC,0.07032283573649534
20,0.9474588187756038,0.9370766754021935,l-IPS,CONT,0.010382143373410258
20,0.8736239654877287,0.7645002202567731,r-IPS,CONT,0.10912374523095558
20,0.8069746868819415,0.7431841553598294,PCUN,DMN,0.06379053152211211
20,0.7743267307571708,0.7612909546464028,l-IPL1,DMN,0.013035776110768005
20,0.9228484544686131,0.9106883965062584,r-PFC,CONT,0.012160057962354642
20,0.7366557152191544,0.7202942008444118,l-PFC1,CONT,0.016361514374742647
20,0.8129797538896917,0.7798119569101603,PCC,DMN,0.03316779697953143
20,0.8605934556801512,0.8607330669094964,RSC2,RSC,-0.00013961122934513792
20,0.9329011388351686,0.8857311756373625,SFG,CONT,0.047169963197806086
20,0.9732017239215789,0.9156619618235048,l-PFC2,CONT,0.0575397620980741
20,0.9786774399806255,0.9095611643992585,MTG,DMN,0.06911627558136701
20,0.8874113738653792,0.8729078271062585,l-IPL2,DMN,0.014503546759120689
20,0.9743330126175966,0.9130825712664847,r-ITG,CONT,0.061250441351111906
21,0.9928967265673808,0.8358687024047888,mPFC,DMN,0.15702802416259198
21,0.7448427723250164,0.656564648038966,r-IPL,DMN,0.08827812428605042
21,0.8179657522251408,0.722240771393087,RSC1,RSC,0.09572498083205383
21,0.9962381949647164,0.9358108380733703,l-IPS,CONT,0.06042735689134615
21,0.9142485110974758,0.8428617759843141,r-IPS,CONT,0.07138673511316174
21,0.8511011700106175,0.7872215810141341,PCUN,DMN,0.06387958899648338
21,0.8409609308728817,0.808529194574094,l-IPL1,DMN,0.032431736298787706
21,0.908938327397679,0.7524794553032392,r-PFC,CONT,0.15645887209443976
21,1.082308661719075,0.9987108159787033,l-PFC1,CONT,0.08359784574037166
21,1.0180283086272832,0.9991064906359621,PCC,DMN,0.018921817991321088
21,0.8621491402900479,0.7736194482428211,RSC2,RSC,0.08852969204722672
21,0.8610833072692105,0.7902724557405909,SFG,CONT,0.07081085152861955
21,1.023457089512098,0.9683091367361776,l-PFC2,CONT,0.05514795277592044
21,0.9511734653532675,0.9498004491553602,MTG,DMN,0.0013730161979073063
21,0.7855508013661067,0.7168939736589355,l-IPL2,DMN,0.06865682770717119
21,0.9591681216999789,0.9322233418087925,r-ITG,CONT,0.026944779891186377
22,0.8544757861775282,0.7575777374274604,mPFC,DMN,0.0968980487500678
22,0.720547771657766,0.7035449204214821,r-IPL,DMN,0.017002851236283867
22,0.8683069401503207,0.779851774745232,RSC1,RSC,0.08845516540508869
22,0.8693350210651303,0.8680061857424889,l-IPS,CONT,0.0013288353226413863
22,0.8637929380270393,0.8546107218889742,r-IPS,CONT,0.009182216138065025
22,0.7270131656866446,0.7130098184927904,PCUN,DMN,0.01400334719385421
22,0.7442094517320607,0.7343377152142818,l-IPL1,DMN,0.00987173651777884
22,0.8951909216737177,0.8796396871895062,r-PFC,CONT,0.015551234484211474
22,0.881732058080184,0.882214817179185,l-PFC1,CONT,-0.0004827590990010844
22,0.8655211452043297,0.8172813983351506,PCC,DMN,0.04823974686917909
22,0.8603478887858259,0.8189188903404392,RSC2,RSC,0.04142899844538672
22,0.7105258415618677,0.6880194525801298,SFG,CONT,0.022506388981737957
22,0.8942862950921271,0.8970604459142254,l-PFC2,CONT,-0.002774150822098309
22,0.861599851369776,0.8443888864188205,MTG,DMN,0.017210964950955532
22,0.9148622618599271,0.9327267333346414,l-IPL2,DMN,-0.01786447147471426
22,0.9405257662256402,0.9128211627797288,r-ITG,CONT,0.027704603445911413
23,0.9674660621379205,0.8514515411905146,mPFC,DMN,0.11601452094740594
23,0.6994607218227757,0.6472841805656709,r-IPL,DMN,0.0521765412571048
23,0.8853296671660996,0.7275628222102826,RSC1,RSC,0.15776684495581705
